FileName;Properties;fr_FR;nl_NL;de_DE;en_HK;en_US;es_ES;en_GB
gtm;profile.currentpasswordnomatch;;;;;;;
gtm;promotions.error.birthday.missing;;;;;;;
gtm;promotions.error.email.missing;;;;;;;
gtm;promotions.error.firstname.missing;;;;;;;
gtm;promotions.error.gender.missing;;;;;;;
gtm;promotions.error.iban.missing;;;;;;;
gtm;promotions.error.lastname.missing;;;;;;;
gtm;promotions.error.mimetype;;;;;;;
gtm;promotions.error.postal.missing;;;;;;;
gtm;promotions.error.productbought.missing;;;;;;;
gtm;promotions.error.productoffered.missing;;;;;;;
gtm;promotions.error.purchasedate.missing;;;;;;;
gtm;promotions.error.receipt.missing;;;;;;;
gtm;promotions.error.receipt.parse;;;;;;;
gtm;promotions.error.receipt.range;;;;;;;
gtm;promotions.error.receipt.value;;;;;;;
gtm;promotions.error.storeid.missing;;;;;;;
gtm;promotions.error.street.missing;;;;;;;
gtm;promotions.giftproductid;;;;;;;
gtm;promotions.nextstep;;;;;;;
gtm;promotions.previousstep;;;;;;;
gtm;promotions.productboughtid;;;;;;;
gtm;promotions.storeid;;;;;;;
gtm;contactus;Clic on contactus;;;;;;
gtm;home;Clic on back-home;;;;;;
gtm;search;Clic on search;;;;;;
gtm;storelocator;Clic on storelocator;;;;;;
homepage;homepage.hp-our-selection.chapeau;Cheveux, soins du corps, accessoires...;Haar, lichaamsverzorging, accessoires...;Haare, Körperpflege, Accessoires…;;;;
homepage;homepage.hp-our-selection.title;Notre selection du moment;Onze huidige selectie;Unsere Lieblinge;;;;
homepage;homepage.hp-univers.chapeau;Des produits pour toute la famille;Producten voor de hele familie;Produkte für die ganze Familie;;;;
homepage;homepage.hp-univers.title;Découvrir nos univers;Ontdek onze wereld;Entdecke die BaByliss Welt;;;;
homepage;homepage.titre;Accueil;Home;Start;;;;
homepage;homepage.hp-univers.description;Lorem ipsum dolor sit amet, consectetur adipiscing elit. Integer nec purus vitae purus convallis molestie at eget turpis. Pellentesque elit lacus, interdum eu mollis vitae, faucibus sit amet augue. Sed non pretium libero. In ac porta purus. Curabitur sodales pharetra magna, a congue augue pulvinar in. Proin iaculis neque purus. Nulla facilisi. Aliquam bibendum tempor dui, quis ultrices ipsum varius et.;;;;;;
locale;global.browsertoolscheck.cookies;Votre navigateur n'est actuellement pas configuré pour accepter les cookies. Veuillez configurer votre navigateur pour qu'il accepte les cookies ou vérifier si un autre programme ne bloque pas les cookies.;Je browser accepteert momenteel geen cookies. Pas aub je browser aan om cookies te accepteren of controleer of een ander programma's de cookies blokkeert.;Deine Browsereinstellungen verhindern momentan die Verwendung von Cookies. Bitte ändere deine Browsereinstellungen oder prüfe, ob ein anderes Programm die Verwendung von Cookies blockiert.;;;;
locale;global.browsertoolscheck.javascript;La fonction JavaScript de votre navigateur est désactivée. Veuillez l'activer pour bénéficier de toutes les fonctionnalités de ce site.;De JavaScript functie van je browser is uitgeschakeld. Activeer deze functie om alle functies op de website te kunnen gebruiken.;JavaScript ist in Deinem Browser deaktiviert. Bitte aktiviere JavaScript, um alle Funktionen dieser Website zu nutzen.;;;;
locale;global.colorselect;Sélectionner;Kies je;Auswählen;;;;
locale;global.contactus.button;Nous contacter;Neem contact met ons op;Kontaktiere uns;;;;
locale;global.socialshare.email;E-mail;E-mail;E-Mail;;;;
locale;global.socialshare.email.label;Partager par e-mail;Deel via e-mail;Per E-Mail teilen;;;;
locale;global.socialshare.email.shareMessage;Voici un produit BaByliss qui devrait t'intéresser, je t'invite à cliquer sur ce lien pour le découvrir!;"Hier is een BaByliss product waar je misschien interesse in hebt; klik op de link voor meer informatie!";Hier ist ein BaByliss Produkt, das Dich interessieren könnte. Klick auf den Link, um mehr darüber zu erfahren.;;;;
locale;global.socialshare.facebook;Facebook;Facebook;Facebook;;;;
locale;global.socialshare.facebook.label;Partager sur Facebook;Deel op Facebook;Auf Facebook teilen;;;;
locale;global.socialshare.googleplus;Google Plus;Google+;Google+;;;;
locale;global.socialshare.googleplus.label;Partager sur Google+;Deel op Google+;Auf Google+ teilen;;;;
locale;global.socialshare.link;Share Link;Deel link;Share Link;;;;
locale;global.socialshare.link.label;Obtenir Share Link;Verkrijg deelbare link;Share Link erhalten;;;;
locale;global.socialshare.pinterest;Pinterest;Pinterest;Pinterest;;;;
locale;global.socialshare.pinterest.label;Partager sur Pinterest;Deel op Pinterest;Auf Pinterest teilen;;;;
locale;global.socialshare.twitter;Twitter;Twitter;Twitter;;;;
locale;global.socialshare.twitter.label;Partager sur Twitter;Deel op Twitter;Auf Twitter teilen;;;;
locale;global.contactus.label;Service consommateurs;Klantenservice;Kundenservice;;;;
locale;global.search;Rechercher;Zoek;Suchen…;;;;
locale;global.share;Partager;Delen;Teilen;;;;
locale;global.cancel;Annuler;Annuleren;Abbrechen;;;;
locale;global.next;Suivant;Volgende;nächste;;;;
locale;global.previous.abbr;Précédent;vorige;;;;;
locale;global.send;Envoyer;Verzenden;Absenden;;;;
locale;global.submit;Envoyer;Verzenden;Senden;;;;
locale;global.user;Utilisateur;Gebruiker;TO_TRANSLATE_//ressource/locale/global.user --> Utilisateur;;;;
locale;global.accountbreadcrumb;Compte;;;;;;
locale;global.accountlink;Mon compte;Mijn account;;;;;
locale;global.addalltocart;Tout ajouter au panier;;;;;;
locale;global.addthisitemtowishlist.title;Ajouter cet article à la liste des souhaits;;;;;;
locale;global.addtocart;ACHETER SUR CE SITE;In winkelmandje;;;;;
locale;global.addtogiftregistry;Ajouter à la liste de cadeaux;;;;;;
locale;global.addtogiftregistry.label;Ajouter ce produit à la liste de cadeaux;;;;;;
locale;global.addtowishlist;Ajouter à la liste de souhaits;;;;;;
locale;global.addtowishlist.label;Ajouter ce produit à la liste des souhaits;;;;;;
locale;global.allbackorder;Commander;;;;;;
locale;global.allnotavailable;Cet article n'est pas disponible actuellement.;momenteel niet voorraadig;;;;;
locale;global.allpreorder;Précommande;;;;;;
locale;global.amount;Montant;Bedrag;;;;;
locale;global.applied;Appliqué;Toegepast;;;;;
locale;global.apply;OK;REGISTREREN;;;;;
locale;global.availability;Disponibilité;Beschikbaarheid;;;;;
locale;global.back;Retour;;;;;;
locale;global.badresponse;Réponse incorrecte, erreur d'analyse;;;;;;
locale;global.bonus;Bonus;;;;;;
locale;global.bonusitem;Article bonus;;;;;;
locale;global.breadcrumbs.home;Accueil;;;;;;
locale;global.breadcrumbs.label.prefix;Aller à;;;;;;
locale;global.breadcrumbs.refinements.valuedevider;Â;;;;;;
locale;global.buyall;Acheter le tout ou un article unique;;;;;;
locale;global.carousel.featuredproducts;Vous pourriez être intéressé(e) par ces produits;Producten die voor u mogelijk interessant zijn;;;;;
locale;global.categoryrefinement.label;Aller à la catégorie: {0};;;;;;
locale;global.checkbalance;Voir le solde;;;;;;
locale;global.checkout;Valider & payer;doorgaan met je bestelling;;;;;
locale;global.close;Fermer;;;;;;
locale;global.contactus;Envoyez-nous un message;;;;;;
locale;global.continent.asia;Asie;;;;;;
locale;global.continent.europe;Europe;;;;;;
locale;global.continent.northamerica;Amérique du Nord;;;;;;
locale;global.continue;Continuer;Doorgaan;;;;;
locale;global.continuebilling;Continuer >;verder;;;;;
locale;global.continuecheckout;Poursuivre le paiement;Verder met betalen;;;;;
locale;global.continueplaceorder;Continuer >;Doorgaan >;;;;;
locale;global.continueshippingmethods;Choisir le mode de livraison >;Kies bezorgmethode >;;;;;
locale;global.continueshopping;Continuer les achats;Verder winkelen;;;;;
locale;global.couldntloadaddress;Impossible de charger l'adresse;;;;;;
locale;global.createbutton;Créer un compte;Creeër account;;;;;
locale;global.creditcard.expirydate.separator;{0}.{1};;;;;;
locale;global.customerservice;Service consommateurs;Klantenservice;;;;;
locale;global.delete;Supprimer;Verwijderen;;;;;
locale;global.deliveredviaemail;- Envoyé par e-mail;- Verstuurd per e-mail;;;;;
locale;global.description;Description;Beschrijving;;;;;
locale;global.details;Détails;Gegevens;;;;;
locale;global.edit;Modifier;Aanpassen;;;;;
locale;global.editaaddress;Modifier l'adresse;Adres aanpassen;;;;;
locale;global.editdetails;Modifier les détails;Gegevens aanpassen;;;;;
locale;global.error;Erreur;Fout;;;;;
locale;global.error_forbidden.hijacked;La session a peut-être été détournée.;;;;;;
locale;global.error_forbidden.home;Page d'accueil...;;;;;;
locale;global.error_forbidden.message;Votre session a peut-être été détournée. Retour à la;;;;;;
locale;global.error_forbidden.redirect;Redirection;;;;;;
locale;global.estimatedtotal;Total panier;Totaal bedrag;;;;;
locale;global.event.location;{0}, {1};;;;;;
locale;global.find;Rechercher;Zoeken;;;;;
locale;global.folderrefinement.label.prefix;Aller à la page :;Naar de pagina gaan:;;;;;
locale;global.free;Gratuit;Gratis;;;;;
locale;global.from;De;van;;;;;
locale;global.giftcertificate;Chèque-cadeau;;;;;;
locale;global.giftcertificates;Chèques-cadeaux;;;;;;
locale;global.go;Valider;Bevestigen;;;;;
locale;global.gonext;Suivant;;;;;;
locale;global.goprevious;Précédent;Vorige;;;;;
locale;global.goto.label;Aller à : {0};;;;;;
locale;global.header.registrylink;Liste de cadeaux;;;;;;
locale;global.header.storelocator;Points de vente;;;;;;
locale;global.header.storelocator.label;Localiser des magasins;;;;;;
locale;global.header.wishlistlink;Liste de souhaits;Verlanglijst;;;;;
locale;global.headercustomerinfo.currency;Devise;;;;;;
locale;global.headercustomerinfo.not;Non;;;;;;
locale;global.helplink;Aide;;;;;;
locale;global.home;Accueil;;;;;;
locale;global.homepage.tooltip;{1} {0};;;;;;
locale;global.i_agree;Je suis d'accord;;;;;;
locale;global.inStockDate;La date prévue de disponibilité en stock est {0}.;;;;;;
locale;global.included;Inclus;;;;;;
locale;global.instock;En stock;Op voorraad;;;;;
locale;global.invalidphone;Saisissez un numéro de téléphone valide.;;;;;;
locale;global.item;Article;Artikel;;;;;
locale;global.iteminwishlist;Cet article a été ajouté à votre liste de souhaits.;;;;;;
locale;global.itemno;Référence :;Type:;;;;;
locale;global.link.orders;Vérifier la commande;;;;;;
locale;global.login;Connexion;Inloggen;;;;;
locale;global.logout;Déconnexion;UITLOGGEN;;;;;
locale;global.missinglib;jQuery n'est pas défini.;;;;;;
locale;global.missingval;Saisissez {0};;;;;;
locale;global.na;S/O;;;;;;
locale;global.no;Non;;;;;;
locale;global.nocontent;La page ne possède aucun contenu.;;;;;;
locale;global.noimageavailable;Aucune image disponible;;;;;;
locale;global.nonSelected;Non sélectionné;;;;;;
locale;global.nosavedaddress;Il n'y a actuellement aucune adresse enregistrée.;Er is op dit moment geen adres geregistreerd.;;;;;
locale;global.notapplied;Non appliqué;;;;;;
locale;global.nothanks;Non merci;Nee, bedankt;;;;;
locale;global.or;ou;of;;;;;
locale;global.ordertotal;Total :;Totaal:;;;;;
locale;global.paginginformation.current.label;Actuellement sur la page : {0};;;;;;
locale;global.paginginformation.first;Première page;;;;;;
locale;global.paginginformation.first.label;Aller à la première page;;;;;;
locale;global.paginginformation.goto.label;Aller à la page : {0};;;;;;
locale;global.paginginformation.last;Dernière page;;;;;;
locale;global.paginginformation.last.label;Aller à la dernière page;;;;;;
locale;global.paginginformation.next;Page suivante;;;;;;
locale;global.paginginformation.next.label;Aller à la page suivante;;;;;;
locale;global.paginginformation.previous;Page précédente;;;;;;
locale;global.paginginformation.previous.label;Aller à la page précédente;;;;;;
locale;global.paginginformation.showing;Affichage;Resultaat;;;;;
locale;global.paginginformation.sortby;Trier;;;;;;
locale;global.paginginformation.undefined;Sélectionnez un élément;;;;;;
locale;global.paginginformation.viewallx;Afficher tout ({0});;;;;;
locale;global.paymentsettings;Modes de paiement;;;;;;
locale;global.preview;Aperçu;;;;;;
locale;global.previous;Précédent;;;;;;
locale;global.price;Prix;Prijs;;;;;
locale;global.pricerefinement.label.prefix;Affiner par prix :;;;;;;
locale;global.print;Imprimer;;;;;;
locale;global.privacypolicy;Voir la politique de confidentialité;Zie het privacybeleid;;;;;
locale;global.product;Produit;Product;;;;;
locale;global.qty;Qté;Aantal;;;;;
locale;global.quantity;Quantité;Hoeveelheid;;;;;
locale;global.quantitybackorder;Commander {0} article(s);;;;;;
locale;global.quantityinstock;{0} Article(s) en stock;;;;;;
locale;global.quantitypreorder;{0} Article(s) sont disponibles en précommande.;;;;;;
locale;global.readreviews;Lire les commentaires;;;;;;
locale;global.redirect.title;Aller à;;;;;;
locale;global.redirect_error.home;Page d'accueil...;;;;;;
locale;global.redirect_error.message;URL non valide. Pour continuer, allez à notre;;;;;;
locale;global.redirect_error.title;URL non valide;;;;;;
locale;global.refinement.label;Affiner par {0}: {1};;;;;;
locale;global.refinement.selected.label;Actuellement affiné par {0}: {1};;;;;;
locale;global.refinement.unselectable.label;{0} {1} ne peut pas être sélectionné;;;;;;
locale;global.register;Enregistrer;Registreren;;;;;
locale;global.remainingbackorder;Les autres articles sont disponibles en commande.;;;;;;
locale;global.remainingnotavailable;Les autres articles ne sont pas disponibles actuellement. Modifiez la quantité.;;;;;;
locale;global.remainingpreorder;Les autres articles sont disponibles en précommande.;;;;;;
locale;global.remove;Supprimer;Verwijderen;;;;;
locale;global.requiredfield;champs obligatoires;Verplicht;;;;;
locale;global.returnhome;Retour à la page d'accueil;;;;;;
locale;global.save;Enregistrer;;;;;;
locale;global.searchcatalog;Rechercher dans le catalogue;;;;;;
locale;global.secondarynavheading;Navigation secondaire;;;;;;
locale;global.select;Sélectionner;Kiezen;;;;;
locale;global.selectaddress;Sélectionner parmi les adresses enregistrées;;;;;;
locale;global.selectaddressmessage;Sélectionner une adresse;Selecteer een adres;;;;;
locale;global.serverconnection;échec de la connexion au serveur;;;;;;
locale;global.servererror;échec de la connexion au serveur;;;;;;
locale;global.shop;Magasin;;;;;;
locale;global.signup;S'INSCRIRE;INSCHRIJVEN;;;;;
locale;global.site.name;SiteGenesis;;;;;;
locale;global.storeaddress;5 Wall Street;;;;;;
locale;global.storecitystate;Burlington, MA 01803;;;;;;
locale;global.storename;BaByliss;;;;;;
locale;global.storenameurl;www.demandware.fr;;;;;;
locale;global.storephone;Téléphone : +1.888.555.XXXX;;;;;;
locale;global.submitorder;Confirmer la commande;Bestelling bevestigen;;;;;
locale;global.symbol.dash;-;;;;;;
locale;global.to;à;;;;;;
locale;global.totalprice;Total;Totaal;;;;;
locale;global.update;Mettre à jour;;;;;;
locale;global.updatecart;Mettre à jour le panier;Winkelmand bijwerken;;;;;
locale;global.user.name;{0} {1};;;;;;
locale;global.view;Afficher;;;;;;
locale;global.writeareview;écrire un commentaire;;;;;;
locale;global.yes;Oui;;;;;;
locale;globalaccount.createheader;S'inscrire;Inschrijven;;;;;
locale;globalaccount.createmessage;C’est très simple, un simple formulaire suffit!;Het is heel simpel, u hoeft alleen maar een eenvoudig formulier in te vullen!;;;;;
locale;refinement.isNew.true;Nouveautés;;;;;;
locale;global,customerservice;;;;;;;
locale;global.invalidpostal;Voer een geldige postcode in. Voorbeeld 1234 AB;;;;;;
order;order.orderconfirmation-email.jumptostore;Aller à notre magasin;;;;;;
order;order.orderconfirmation-email.001;Confirmation de votre commande;;;;;;
order;order.orderconfirmation-email.confirmnumber;Numéro de confirmation de la commande :;;;;;;
order;order.orderconfirmation-email.thankyou;- Merci pour votre commande;- Bedankt voor uw bestelling;;;;;
order;order.orderconfirmation-email.storeaddress;5 Wall Street;;;;;;
order;order.orderconfirmation-email.storelocation;Burlington, MA 01803;;;;;;
order;order.orderconfirmation-email.storephone;Téléphone : +1 888 555 XXXX;;;;;;
order;order.orderconfirmation-email.print;Imprimez la commande et conservez-en une copie pour référence.;;;;;;
order;order.orderconfirmation-email.thankyouus;Nous vous remercions de votre commande.;Bedankt voor uw bestelling.;;;;;
order;order.orderconfirmation-email.pleasenote;REMARQUE :;;;;;;
order;order.orderconfirmation-email.note;Nous commençons à traiter votre commande peu de temps après sa validation sur notre site Web. Si vous devez y apporter des changements, contactez-nous UNIQUEMENT par TÉLÉPHONE, au;;;;;;
order;order.orderconfirmation-email.phone;+1 888 555 XXXX;;;;;;
order;order.orderconfirmation-email.shipmentnumber;Livraison N°;;;;;;
order;order.orderdetails.paymentinfo;Informations pour le paiement;Betalingsinformatie;;;;;
order;order.orderdetails.billingaddress;Adresse de facturation;Factuuradres;;;;;
order;order.orderdetails.paymentmethod;Mode de paiement;Betaalwijze;;;;;
order;order.orderdetails.paymentmethods;Modes de paiement;;;;;;
order;order.orderdetails.paymenttotal;Total paiement;Totaal bedrag;;;;;
order;order.orderdetails.shippingmethod;Mode de livraison :;Verzending:;;;;;
order;order.orderdetails.shippingto;Livraison à;Verzendadres;;;;;
order;order.orderdetails.notshipped;Non expédié;Nog niet verzonden;;;;;
order;order.orderdetails.shipped;Expédié;;;;;;
order;order.orderdetails.notknown;Inconnu;;;;;;
order;order.orderdetails.tracking;Numéro de suivi :;;;;;;
order;order.orderdetails.orderplaced;Commande passée :;Geplaatste bestelling:;;;;;
order;order.orderdetails.ordernumber;Numéro de commande :;Bestelnummer:;;;;;
order;order.orderdetails.giftcertto;À :;Te:;;;;;
order;order.orderdetails.giftcertfrom;De :;Van:;;;;;
order;order.orderdetails.giftmessage;Message :;Bericht:;;;;;
order;order.orderdetails.giftcertshippingaddress;Envoyé à :;Verstuurd naar:;;;;;
order;order.orderdetails.giftcertshipping;Livraison par e-mail;;;;;;
order;order.ordersummary.ordersubtotal;Sous-total de la commande;;;;;;
order;order.ordersummary.subtotal;Sous-total;Subtotaal;;;;;
order;order.ordersummary.orderdiscount;Remise sur la commande;;;;;;
order;order.ordersummary.ordershipping;Livraison;Bezorging;;;;;
order;order.ordersummary.ordershipping.edit;Modifier;;;;;;
order;order.ordersummary.ordershippingdiscount;Remise sur la livraison;;;;;;
order;order.ordersummary.ordertax;Taxe sur les ventes;;;;;;
order;global.browsertoolscheck.tls;;;;;;;
order;global.captcha.areyouhuman;;;;;;;
order;global.csrf.failed.heading;;;;;;;
order;global.csrf.failed.message;;;;;;;
order;global.ecotax;;;;;;;
order;global.ok;;;;;;;
order;order.ordersummary.ordershipping2;Verzendkosten;;;;;;
order;order.status.created;aangemaakt;;;;;;
pagecomponents;pagecomponents.breadcrumbs.home;Accueil;Home;Start;;;;
pagecomponents;pagecomponents.breadcrumbs.refinements.by;affiné par;verfijn met;Filtern;;;;
pagecomponents;pagecomponents.breadcrumbs.youhere;Vous êtes ici :;;;;;;
pagecomponents;pagecomponents.breadcrumbs.refinements.attributedevider;et;;;;;;
pagecomponents;pagecomponents.breadcrumbs.refinements.valuedevider;0;;;;;;
pagecomponents;pagecomponents.paginginformation.sortby;Trier par :;;;;;;
pagecomponents;pagecomponents.paginginformation.undefined;Sélectionnez un élément;;;;;;
pagecomponents;pagecomponents.paginginformation.best;Meilleur choix;;;;;;
pagecomponents;pagecomponents.paginginformation.productaz;Nom du produit [A-Z];;;;;;
pagecomponents;pagecomponents.paginginformation.productza;Nom du produit [Z-A];;;;;;
pagecomponents;pagecomponents.paginginformation.pricelowhigh;Prix [Bas - Haut];;;;;;
pagecomponents;pagecomponents.paginginformation.pricehighlow;Prix [Haut - Bas];;;;;;
pagecomponents;pagecomponents.paginginformation.brand;Marque;;;;;;
pagecomponents;pagecomponents.paginginformation.showing;Affichage;;;;;;
pagecomponents;pagecomponents.paginginformation.of;des;;;;;;
pagecomponents;pagecomponents.paginginformation.results;Résultats;;;;;;
pagecomponents;pagecomponents.paginginformation.itemsperpage;Articles par page;;;;;;
pagecomponents;pagecomponents.paginginformation.viewallx;Afficher tout ({0});;;;;;
pagecomponents;pagecomponents.paginginformation.go;Valider;;;;;;
pagelist;filtres;filtres;filters;Filter;;;;
pagelist;produitTrouve;{0} produit trouvé;{0} product gevonden;{0} Produkt gefunden;;;;
pagelist;produitsTrouves;{0} produits trouvés;{0} producten gevonden;{0} Produkte gefunden;;;;
product;product.bestseller;Best seller;Best seller;Meistverkauft;;;;
product;product.buy;ACHETER;Koop bij jouw winkel;Kaufen;;;;
product;product.buyonline;ou chez l’un de nos e-retailers;Koop online;Online kaufen;;;;
product;product.buywhere;Où acheter ce produit ?;Waar kan ik dit product kopen?;Wo kann ich dieses Produkt kaufen?;;;;
product;product.comparator.comfortExperience;Confort ressenti lors de la séance (vs douleur);Comfort tijdens gebruik (vs. pijn);Komfort in der Anwendung (vs.Schmerz);;;;
product;product.comparator.hairRemovalTechnique;Technique d'épilation;Ontharingstechniek;Art der Haarentfernung;;;;
product;product.comparator.label;Comparez avec les autres solutions;Vergelijk met andere oplossingen;Mit anderen Lösungen vergleichen;;;;
product;product.comparator.no;Non;Nee;Nein;;;;
product;product.comparator.perenity;Pérénité;Duurzaamheid;Haltbarkeit des Ergebnisses;;;;
product;product.comparator.quicknessOfUse;Rapidité d'utilisation;Gebruikssnelheid;Dauer der Anwendung;;;;
product;product.comparator.yes;Oui;Ja;Ja;;;;
product;product.compareshow.back;<< Retour aux résultats;<< Terug naar resultaten;<<Zurück zu den Ergebnissen;;;;
product;product.compareshow.header;Comparaison;Vergelijking;Vergleich;;;;
product;product.compareshow.noresults;Votre liste de comparaison ne contient actuellement aucun produit.;Je vergelijking bevat momenteel geen producten.;Deine Vergleichsliste enthält aktuell keine Produkte.;;;;
product;product.compareshow.othercompareitems;Autres articles à comparer;Andere artikelen om te vergelijken;Andere Produkte im Vergleich;;;;
product;product.compareshow.removeitem;Supprimer;Verwijder;Entfernen;;;;
product;product.contacter;Nous contacter;Neem contact met ons op;Kontaktiere uns;;;;
product;product.discover;Découvrir;Ontdek;Entdecke mehr;;;;
product;product.download.securityguide;Notice de sécurité;Veiligheidsinstructies;Sicherheitshinweis;;;;
product;product.download.technicalguide;Notice technique;Handleiding;Technische Daten;;;;
product;product.download.userguide;Notice d'utilisation;Gebruiksaanwijzing;Bedienungsanleitung;;;;
product;product.enregistrer;Tout sur la garantie constructeur de votre produit BaByliss;Alles over de garantie op jouw BaByliss product;Alles über die BaByliss Herstellergarantie;;;;
product;product.extensionGarantie;Extension de garantie gratuite;Gratis verlengde garantie;Kostenlose Garantieverlängerung;;;;
product;product.faq.babylissanswer;Babyliss vous répond;BaByliss beantwoordt jouw vragen;BaByliss beantwortet Deine Fragen;;;;
product;product.faq.questionsandadvices;Questions les plus posées, astuces et conseils;FAQ, tips en adviezen;Häufig gestellte Fragen, Tipps und Ratschläge;;;;
product;product.instorestock;Disponible en magasin;Verkrijgbaar in de winkel;Erhältlich im Fachhandel;;;;
product;product.item;Référence :;Typenummer :;Artikelnummer:;;;;
product;product.lesServices;Les services babyliss;BaByliss Klantenservice;BaByliss Services;;;;
product;product.lextension;L'extension de garantie;product.new = Nieuw;Garantieverlängerung;;;;
product;product.new;Nouveau;Neu;;;;;
product;product.notice;Téléchargez ici la notice de ce produit;Download hier de gebruiksaanwijzing;Downloade hier die Bedienungsanleitung;;;;
product;product.pourTouteQuestion;Pour toute question, notre Service Consommateurs se tient à votre disposition;Neem voor al je vragen contact op met onze Klantenservice;Der BaByliss Kundenservice steht Dir bei allen Fragen rund um unsere Produkte zur Verfügung.;;;;
product;product.profiter;en profiter;Ontdek;Entdecke mehr;;;;
product;product.quantity;Quantité : 1;Aantal : 1;Anzahl: 1;;;;
product;product.recommendations.products;Nos suggestions;Onze suggesties;Unsere Empfehlungen;;;;
product;product.recommendations.type1.title;Ils iraient bien...;Het zou goed zijn;Das könnte gut passen;;;;
product;product.recommendations.type1.withthis;avec ce produit;met dit product;zu diesem Produkt;;;;
product;product.reviews.customerReview;L'avis de nos clients;Wat onze klanten vinden;Die Meinung unserer Kunden;;;;
product;product.reviews.donner;Donner votre avis;Schrijf je review;Teile uns Deine Meinung mit;;;;
product;product.reviews.firstcomment;Soyez le premier à donner votre avis;Schrijf de eerste review;Sei der/die Erste, deine Meinung zu hinterlassen;;;;
product;product.reviews.from;from;van;Von;;;;
product;product.reviews.globalnote;Note globale;Algemene opmerking;Bewertung;;;;
product;product.reviews.noNote;Pas de note;Schrijf de eerste review;Keine Bewertung;;;;
product;product.reviews.noteandreview;Notes et avis;Reviews;Bewertungen und Kommentare;;;;
product;product.reviews.on;on;op;auf;;;;
product;product.saleprice;Prix de vente;Adviesprijs;UVP;;;;
product;product.serviceClientele;service consommateurs;Klantenservice;Kundenservice;;;;
product;product.starpage.productchoicedesc;Parce que nous avons tous des besoins spécifiques. Le produit se décline en {0} versions :;Omdat we allemaal iets anders nodig hebben. Het product is beschikbaar in {0} varianten:;Da jeder andere Bedürfnisse und einen anderen Geschmack hat, ist dieses Produkt in {0} Versionen erhältlich:;;;;
product;product.starpage.productchoicetitle;Choisissez celui qui vous convient;Kies wat het beste bij jou past;Wähle aus, was Dir gefällt;;;;
product;product.tab.attributes;Attributs;Kenmerken;Eigenschaften;;;;
product;product.tab.description;Description;Beschrijving;Beschreibung;;;;
product;product.tab.details;Tableau comparatif;Vergelijk;Vergleichstabelle;;;;
product;product.tab.globalScore;note globale;algemene opmerking;Bewertung;;;;
product;product.tab.questions;Questions fréquentes;FAQ;FAQs;;;;
product;product.tab.reviews;Avis;Reviews;Bewertung;;;;
product;product.telecharger;Télécharger;Download;Download;;;;
product;product.telechargerIci;Téléchargez ici la notice de ce produit;Download hier de gebruiksaanwijzing;Downloade hier die Bedienungsanleitung;;;;
product;product.toutLesJours;Tous les jours à vos côtés;We helpen je graag verder;Jeden Tag an Deiner Seite;;;;
product;product.viewdetails;Afficher tous les détails;Toon alle details;Alle Details anzeigen;;;;
product;product.vousOffre;la garantie babyliss;BaByliss garantie;Die BaByliss Garantie;;;;
product;product.warranty;Extension de garantie gratuite;Gratis verlengde garantie;Kostenlose Garantieverlängerung;;;;
product;writereviewdialog.confirmation;Danke für Deine Bewertung! Sie wird nach einer Überprüfung durch unser Team veröffentlicht.;;;;;;
product;product.attributedivider;et;;;;;;
product;product.bonusproduct;Produit bonus;;;;;;
product;product.bonusproductalert;Vous avez droit à un produit bonus.;U hebt recht op een bonusproduct.;;;;;
product;product.bonusproducts;Produits offerts;;;;;;
product;product.bonusproductsmax;Le nombre maximal de produits bonus a été sélectionné. Retirez-en un pour pouvoir ajouter d'autres produits bonus.;;;;;;
product;product.bonusproductstoomany;Vous avez sélectionné trop de produits bonus. Modifiez la quantité.;;;;;;
product;product.breadcrumb.leftintrotext;"&laquo; Retour à";;;;;;
product;product.buy.here;ACHETER SUR CE SITE;In winkelmandje;;;;;
product;product.link.buy;ou chez l’un de nos e-retailers;;;;;;
product;product.comparator.title;ÉPILATION BABYLISS;Babyliss ontharing;;;;;
product;product.display.registryitem;Cet article fait partie de la liste de cadeaux.;;;;;;
product;product.display.surcharge;Supplément livraison;;;;;;
product;product.display.wishlistitem;Cet article fait partie de la liste de souhaits.;;;;;;
product;product.displayproductlistitems.notavailable;Ce produit n'est pas disponible actuellement. Veuillez le retirer de votre liste.;;;;;;
product;product.displayproductlistitems.notavailableitem;- Cet article ne figure pas actuellement au catalogue.;;;;;;
product;product.label;Aller au produit : {0};Ga naar product: {0};;;;;
product;product.missingval;Sélectionner {0};;;;;;
product;product.pricerange;Fourchette de prix;;;;;;
product;product.pricing.items;articles;;;;;;
product;product.pricing.more;ou plus;;;;;;
product;product.pricing.noprice;S/O;;;;;;
product;product.pricing.off;% en moins;;;;;;
product;product.pricing.payless;Achetez plus, payez moins !;;;;;;
product;product.pricing.paymore;Achetez plus, payez beaucoup moins !;;;;;;
product;product.promotiondetails;Détails;;;;;;
product;product.promotions.special;Offre spéciale;;;;;;
product;product.quickview;Aperçu rapide;;;;;;
product;product.quickview.popup;Aperçu rapide du produit;;;;;;
product;product.reviews.by;by;;;;;;
product;product.selectbonusproducts;Sélectionner les produits bonus;;;;;;
product;product.selectforstock;Sélectionner les modÃ¨les pour connaître leur disponibilité;;;;;;
product;product.setprice;Prix fixe;;;;;;
product;product.setpricelabel;Acheter l'ensemble pour;;;;;;
